iso3,year,indicator,domain,direction,value,z
NOR,1994,unemployment,Work,down,5.349,0.41262333049453737
NOR,1994,employment,Work,up,59.968,0.39278784391217325
NOR,1994,pm25,Environment,down,11.9630033845777,0.42703880179862286
NOR,1994,co2_pc,Environment,down,8.731301,0.16730389076850583
NOR,1994,renewable,Environment,up,43.0613,2.075795545888962
NOR,1994,protected_areas,Environment,up,16.8,-0.5354880872580396
NOR,1994,life_eval,Wellbeing,up,7.524,1.082136490182345
NOR,1994,adolescent_fert,Wellbeing,down,15.032,-0.2705832190007124
NOR,1995,gdp_pc,Material,up,66033.8837831197,1.0348917532468416
NOR,1995,household_cons,Material,up,19206.6799812101,0.0012648520196671617
NOR,1995,broadband,Material,up,0.518763971411311,-1.1244120344779578
NOR,1995,life_expectancy,Health,up,77.7365853658537,-0.40073097258420426
NOR,1995,infant_mort,Health,down,4.6,-0.01987418373900882
NOR,1995,maternal_mort,Health,down,6.0,0.53751703764041
NOR,1995,child_mort,Health,down,5.7,-0.05388072256430561
NOR,1995,schooling,Knowledge,up,11.31,-0.13116791631406907
NOR,1995,tertiary_attain,Knowledge,up,25.7266902923584,0.18060126670014887
NOR,1995,internet_users,Knowledge,up,6.42,-1.3248589896814185
NOR,1995,research_dev,Knowledge,up,1.5935,-0.43106989355207
NOR,1995,homicides,Safety,down,0.963525401798696,0.3744760460896924
NOR,1995,suicide,Safety,down,12.83,0.3700532449141532
NOR,1995,road_deaths,Safety,down,8.0,0.2350494567299194
NOR,1995,political_stability,Safety,up,1.5709819,1.2922047897310536
NOR,1995,gini,Equality,down,26.0,1.279594342530819
NOR,1995,gdi,Equality,up,0.981,0.20126390302404903
NOR,1995,top_10_income,Equality,down,21.7,1.1676467653241394
NOR,1995,vdem_libdem,Freedom,up,0.847,0.6140050291719371
NOR,1995,press_freedom,Freedom,down,6.52,1.1451014051774253
NOR,1995,corruption,Freedom,up,85.0,0.9530396643695714
NOR,1995,civil_liberties,Freedom,up,0.968,0.6704688928658742
NOR,1995,work_hours,Work,down,1478.69,0.9490658311127985
NOR,1995,unemployment,Work,down,6.307,0.1566664901499942
NOR,1995,employment,Work,up,59.914,0.3842702784006063
NOR,1995,pm25,Environment,down,11.8679259616858,0.4411363412453266
NOR,1995,co2_pc,Environment,down,8.825208,0.14218413148492018
NOR,1995,renewable,Environment,up,44.745396,2.183348100154306
NOR,1995,protected_areas,Environment,up,16.8,-0.5354880872580396
NOR,1995,life_eval,Wellbeing,up,7.524,1.082136490182345
NOR,1995,adolescent_fert,Wellbeing,down,13.954,-0.16409871261523154
NOR,1996,gdp_pc,Material,up,68964.9756218258,1.2067680252700015
NOR,1996,household_cons,Material,up,20339.5954082027,0.13322179094934078
NOR,1996,broadband,Material,up,0.518763971411311,-1.1244120344779578
NOR,1996,life_expectancy,Health,up,78.1504878048781,-0.27232876814007123
NOR,1996,infant_mort,Health,down,4.4,0.06937215078710626
NOR,1996,maternal_mort,Health,down,6.0,0.53751703764041
NOR,1996,child_mort,Health,down,5.4,0.056035951466877496
NOR,1996,schooling,Knowledge,up,11.360000000000001,-0.09118412682366078
NOR,1996,tertiary_attain,Knowledge,up,25.7266902923584,0.18060126670014887
NOR,1996,internet_users,Knowledge,up,18.3,-0.9903417575308254
NOR,1996,research_dev,Knowledge,up,1.5935,-0.43106989355207
NOR,1996,homicides,Safety,down,0.981480938327732,0.3664582651083437
NOR,1996,suicide,Safety,down,12.83,0.3700532449141532
NOR,1996,road_deaths,Safety,down,8.0,0.2350494567299194
NOR,1996,political_stability,Safety,up,1.5709819,1.2922047897310536
NOR,1996,gini,Equality,down,26.28,1.2153016296097159
NOR,1996,gdi,Equality,up,0.981,0.20126390302404903
NOR,1996,top_10_income,Equality,down,22.02,1.0442793503040106
NOR,1996,vdem_libdem,Freedom,up,0.847,0.6140050291719371
NOR,1996,press_freedom,Freedom,down,6.52,1.1451014051774253
NOR,1996,corruption,Freedom,up,85.0,0.9530396643695714
NOR,1996,civil_liberties,Freedom,up,0.968,0.6704688928658742
NOR,1996,work_hours,Work,down,1473.56,0.968343528159033
NOR,1996,unemployment,Work,down,5.036,0.49625014785136634
NOR,1996,employment,Work,up,61.373,0.6144022799075647
NOR,1996,pm25,Environment,down,11.7066060462131,0.46505594069114914
NOR,1996,co2_pc,Environment,down,9.481557,-0.033386687368011016
NOR,1996,renewable,Environment,up,38.918568,1.8112254689831462
NOR,1996,protected_areas,Environment,up,16.8,-0.5354880872580396
NOR,1996,life_eval,Wellbeing,up,7.524,1.082136490182345
NOR,1996,adolescent_fert,Wellbeing,down,13.595,-0.12863680371691275
NOR,1997,gdp_pc,Material,up,72084.8139194678,1.389712199462271
NOR,1997,household_cons,Material,up,20870.1346988825,0.19501664263202012
NOR,1997,broadband,Material,up,0.518763971411311,-1.1244120344779578
NOR,1997,life_expectancy,Health,up,78.1426829268293,-0.27475002361574796
NOR,1997,infant_mort,Health,down,4.2,0.15861848531322173
NOR,1997,maternal_mort,Health,down,5.0,0.7075224262894699
NOR,1997,child_mort,Health,down,5.2,0.129313734154333
NOR,1997,schooling,Knowledge,up,11.41,-0.05120033733325392
NOR,1997,tertiary_attain,Knowledge,up,25.7266902923584,0.18060126670014887
NOR,1997,internet_users,Knowledge,up,20.4,-0.9312099235648115
NOR,1997,research_dev,Knowledge,up,1.5935,-0.43106989355207
NOR,1997,homicides,Safety,down,0.862658716434205,0.4195165822084158
NOR,1997,suicide,Safety,down,12.83,0.3700532449141532
NOR,1997,road_deaths,Safety,down,8.0,0.2350494567299194
NOR,1997,political_stability,Safety,up,1.5551084,1.2605497005396813
NOR,1997,gini,Equality,down,26.56,1.151008916688614
NOR,1997,gdi,Equality,up,0.983,0.28858896721842164
NOR,1997,top_10_income,Equality,down,22.34,0.920911935283882
NOR,1997,vdem_libdem,Freedom,up,0.847,0.6140050291719371
NOR,1997,press_freedom,Freedom,down,6.52,1.1451014051774253
NOR,1997,corruption,Freedom,up,85.0,0.9530396643695714
NOR,1997,civil_liberties,Freedom,up,0.968,0.6704688928658742
NOR,1997,work_hours,Work,down,1468.26,0.9882600572711266
NOR,1997,unemployment,Work,down,4.687,0.5894953850958813
NOR,1997,employment,Work,up,62.284,0.758096764741588
NOR,1997,pm25,Environment,down,11.5784073770308,0.48406451013741225
NOR,1997,co2_pc,Environment,down,9.453828,-0.025969287119099134
NOR,1997,renewable,Environment,up,39.531414,1.8503640648062456
NOR,1997,protected_areas,Environment,up,16.8,-0.5354880872580396
NOR,1997,life_eval,Wellbeing,up,7.524,1.082136490182345
NOR,1997,adolescent_fert,Wellbeing,down,12.802,-0.050304509130932706
NOR,1998,gdp_pc,Material,up,73610.1896687065,1.4791586964131884
NOR,1998,household_cons,Material,up,21339.5071679557,0.24968705558700877
NOR,1998,broadband,Material,up,0.518763971411311,-1.1244120344779578
NOR,1998,life_expectancy,Health,up,78.3292682926829,-0.21686688490052666
NOR,1998,infant_mort,Health,down,4.1,0.20324165257627966
NOR,1998,maternal_mort,Health,down,5.0,0.7075224262894699
NOR,1998,child_mort,Health,down,5.1,0.16595262549806092
NOR,1998,schooling,Knowledge,up,11.46,-0.011216547842845634
NOR,1998,tertiary_attain,Knowledge,up,25.7266902923584,0.18060126670014887
NOR,1998,internet_users,Knowledge,up,22.6,-0.8692622879813682
NOR,1998,research_dev,Knowledge,up,1.598935,-0.42524696352863134
NOR,1998,homicides,Safety,down,0.857533647476493,0.4218051064388555
NOR,1998,suicide,Safety,down,12.83,0.3700532449141532
NOR,1998,road_deaths,Safety,down,8.0,0.2350494567299194
NOR,1998,political_stability,Safety,up,1.5392349,1.2288946113483097
NOR,1998,gini,Equality,down,26.84,1.0867162037675109
NOR,1998,gdi,Equality,up,0.987,0.46323909560716686
NOR,1998,top_10_income,Equality,down,22.66,0.7975445202637533
NOR,1998,vdem_libdem,Freedom,up,0.848,0.6211539806835806
NOR,1998,press_freedom,Freedom,down,6.52,1.1451014051774253
NOR,1998,corruption,Freedom,up,85.0,0.9530396643695714
NOR,1998,civil_liberties,Freedom,up,0.968,0.6704688928658742
NOR,1998,work_hours,Work,down,1466.67,0.9942350160047545
NOR,1998,unemployment,Work,down,3.737,0.8433147987987164
NOR,1998,employment,Work,up,63.489,0.9481646618052517
NOR,1998,pm25,Environment,down,11.4502087078486,0.5030730795836607
NOR,1998,co2_pc,Environment,down,9.441456,-0.02265982497190562
NOR,1998,renewable,Environment,up,40.368263,1.903808314709101
NOR,1998,protected_areas,Environment,up,16.8,-0.5354880872580396
NOR,1998,life_eval,Wellbeing,up,7.524,1.082136490182345
NOR,1998,adolescent_fert,Wellbeing,down,12.33,-0.003680495203338139
NOR,1999,gdp_pc,Material,up,74703.5199133097,1.5432704803058155
NOR,1999,household_cons,Material,up,22030.0036070046,0.33011300289766204
NOR,1999,broadband,Material,up,0.518763971411311,-1.1244120344779578
NOR,1999,life_expectancy,Health,up,78.2829268292683,-0.23124308928730491
NOR,1999,infant_mort,Health,down,4.0,0.2478648198393372
NOR,1999,maternal_mort,Health,down,5.0,0.7075224262894699
NOR,1999,child_mort,Health,down,5.0,0.2025915168417885
NOR,1999,schooling,Knowledge,up,11.51,0.02876724164756123
NOR,1999,tertiary_attain,Knowledge,up,25.7266902923584,0.18060126670014887
NOR,1999,internet_users,Knowledge,up,40.0,-0.37931280654868116
NOR,1999,research_dev,Knowledge,up,1.60437,-0.41942403350519264
NOR,1999,homicides,Safety,down,0.739613970814833,0.4744604052284935
NOR,1999,suicide,Safety,down,12.83,0.3700532449141532
NOR,1999,road_deaths,Safety,down,8.0,0.2350494567299194
NOR,1999,political_stability,Safety,up,1.54973405,1.2498321191243889
NOR,1999,gini,Equality,down,27.119999999999997,1.022423490846409
NOR,1999,gdi,Equality,up,0.989,0.5505641598015394
NOR,1999,top_10_income,Equality,down,22.98,0.6741771052436246
NOR,1999,vdem_libdem,Freedom,up,0.848,0.6211539806835806
NOR,1999,press_freedom,Freedom,down,6.52,1.1451014051774253
NOR,1999,corruption,Freedom,up,85.0,0.9530396643695714
NOR,1999,civil_liberties,Freedom,up,0.968,0.6704688928658742
NOR,1999,work_hours,Work,down,1465.45,0.9988195755362177
NOR,1999,unemployment,Work,down,3.247,0.9742321806033366
NOR,1999,employment,Work,up,64.237,1.0661487174099158
NOR,1999,pm25,Environment,down,11.3220100386663,0.5220816490299238
NOR,1999,co2_pc,Environment,down,9.549757,-0.05162992358193036
NOR,1999,renewable,Environment,up,41.85152,1.9985345529888374
NOR,1999,protected_areas,Environment,up,16.8,-0.5354880872580396
NOR,1999,life_eval,Wellbeing,up,7.524,1.082136490182345
NOR,1999,adolescent_fert,Wellbeing,down,11.933,0.035535041934914136
NOR,2000,gdp_pc,Material,up,76775.9420600924,1.6647952267990833
NOR,2000,household_cons,Material,up,22847.3917313141,0.42531872808376087
NOR,2000,broadband,Material,up,0.518763971411311,-1.1244120344779578
NOR,2000,life_expectancy,Health,up,78.6341463414634,-0.12228659288215625
NOR,2000,infant_mort,Health,down,3.9,0.29248798710239493
NOR,2000,maternal_mort,Health,down,5.0,0.7075224262894699
NOR,2000,child_mort,Health,down,4.9,0.2392304081855161
NOR,2000,schooling,Knowledge,up,11.56,0.06875103113796951
NOR,2000,tertiary_attain,Knowledge,up,25.7266902923584,0.18060126670014887
NOR,2000,internet_users,Knowledge,up,52.0,-0.04141661245717282
NOR,2000,research_dev,Knowledge,up,1.58228,-0.4430907352931889
NOR,2000,homicides,Safety,down,1.06883592856346,0.32745117789569944
NOR,2000,suicide,Safety,down,12.83,0.3700532449141532
NOR,2000,road_deaths,Safety,down,8.0,0.2350494567299194
NOR,2000,political_stability,Safety,up,1.5602332,1.270769626900468
NOR,2000,gini,Equality,down,27.4,0.9581307779253059
NOR,2000,gdi,Equality,up,0.996,0.8562018844818435
NOR,2000,top_10_income,Equality,down,23.3,0.5508096902234959
NOR,2000,vdem_libdem,Freedom,up,0.857,0.6854945442883722
NOR,2000,press_freedom,Freedom,down,6.52,1.1451014051774253
NOR,2000,corruption,Freedom,up,85.0,0.9530396643695714
NOR,2000,civil_liberties,Freedom,up,0.971,0.7243614739826474
NOR,2000,work_hours,Work,down,1447.95,1.0645816999629425
NOR,2000,unemployment,Work,down,3.458,0.9178575529282857
NOR,2000,employment,Work,up,64.475,1.1036890987386725
NOR,2000,pm25,Environment,down,11.1772507463387,0.5435457334759812
NOR,2000,co2_pc,Environment,down,9.381491,-0.006619419406396998
NOR,2000,renewable,Environment,up,46.33593,2.2849254415563833
NOR,2000,protected_areas,Environment,up,16.8,-0.5354880872580396
NOR,2000,life_eval,Wellbeing,up,7.524,1.082136490182345
NOR,2000,adolescent_fert,Wellbeing,down,11.777,0.05094467365674631
NOR,2001,gdp_pc,Material,up,78041.0146260585,1.7389778073670845
NOR,2001,household_cons,Material,up,23274.9002815044,0.47511301837701464
NOR,2001,broadband,Material,up,1.96162446548331,-1.0332337123944009
NOR,2001,life_expectancy,Health,up,78.7853658536585,-0.07537476804105517
NOR,2001,infant_mort,Health,down,3.8,0.3371111543654527
NOR,2001,maternal_mort,Health,down,5.0,0.7075224262894699
NOR,2001,child_mort,Health,down,4.7,0.3125081908729716
NOR,2001,schooling,Knowledge,up,11.63,0.12472833642454055
NOR,2001,tertiary_attain,Knowledge,up,25.7266902923584,0.18060126670014887
NOR,2001,internet_users,Knowledge,up,64.0,0.2964795816343355
NOR,2001,research_dev,Knowledge,up,1.56019,-0.4667574370811848
NOR,2001,homicides,Safety,down,0.819734419341124,0.4386837963049775
NOR,2001,suicide,Safety,down,12.8,0.37402661248752955
NOR,2001,road_deaths,Safety,down,6.6,0.5090819234283417
NOR,2001,political_stability,Safety,up,1.5413592500000002,1.2331310109277152
NOR,2001,gini,Equality,down,27.466666666666665,0.9428229891345673
NOR,2001,gdi,Equality,up,0.997,0.8998644165790298
NOR,2001,top_10_income,Equality,down,23.3,0.5508096902234959
NOR,2001,vdem_libdem,Freedom,up,0.858,0.6926434958000156
NOR,2001,press_freedom,Freedom,down,6.52,1.1451014051774253
NOR,2001,corruption,Freedom,up,85.0,0.9530396643695714
NOR,2001,civil_liberties,Freedom,up,0.971,0.7243614739826474
NOR,2001,work_hours,Work,down,1423.82,1.1552582749581923
NOR,2001,unemployment,Work,down,3.738,0.8430476204685029
NOR,2001,employment,Work,up,64.589,1.1216706259297584
NOR,2001,pm25,Environment,down,9.70581791613243,0.7617214237299412
NOR,2001,co2_pc,Environment,down,9.641643,-0.07620907318240286
NOR,2001,renewable,Environment,up,41.590706,1.9818780132855416
NOR,2001,protected_areas,Environment,up,16.8,-0.5354880872580396
NOR,2001,life_eval,Wellbeing,up,7.524,1.082136490182345
NOR,2001,adolescent_fert,Wellbeing,down,10.947,0.13293181679213514
NOR,2002,gdp_pc,Material,up,78752.5931631095,1.7807040557858338
NOR,2002,household_cons,Material,up,24002.6971757445,0.5598835564403775
NOR,2002,broadband,Material,up,4.52415968747562,-0.8713000654609543
NOR,2002,life_expectancy,Health,up,78.9878048780488,-0.012573454140843736
NOR,2002,infant_mort,Health,down,3.7,0.38173432162851023
NOR,2002,maternal_mort,Health,down,5.0,0.7075224262894699
NOR,2002,child_mort,Health,down,4.6,0.34914708221669954
NOR,2002,schooling,Knowledge,up,11.700000000000001,0.1807056417111116
NOR,2002,tertiary_attain,Knowledge,up,25.7266902923584,0.18060126670014887
NOR,2002,internet_users,Knowledge,up,72.84,0.5453964446150801
NOR,2002,research_dev,Knowledge,up,1.62644,-0.3957787592425818
NOR,2002,homicides,Safety,down,1.01365927914722,0.3520894998744762
NOR,2002,suicide,Safety,down,11.44,0.5541526091472609
NOR,2002,road_deaths,Safety,down,7.4,0.35249194245781457
NOR,2002,political_stability,Safety,up,1.5224853,1.1954923949549618
NOR,2002,gini,Equality,down,27.533333333333335,0.9275152003438277
NOR,2002,gdi,Equality,up,0.996,0.8562018844818435
NOR,2002,top_10_income,Equality,down,23.3,0.5508096902234959
NOR,2002,vdem_libdem,Freedom,up,0.86,0.7069413988233026
NOR,2002,press_freedom,Freedom,down,6.52,1.1451014051774253
NOR,2002,corruption,Freedom,up,85.0,0.9530396643695714
NOR,2002,civil_liberties,Freedom,up,0.971,0.7243614739826474
NOR,2002,work_hours,Work,down,1411.82,1.200352303136518
NOR,2002,unemployment,Work,down,4.022,0.7671689746878658
NOR,2002,employment,Work,up,64.594,1.122459289403051
NOR,2002,pm25,Environment,down,10.0131694740813,0.7161490829954176
NOR,2002,co2_pc,Environment,down,9.380972,-0.006480588913801173
NOR,2002,renewable,Environment,up,43.669643,2.114646563597834
NOR,2002,protected_areas,Environment,up,16.8,-0.5354880872580396
NOR,2002,life_eval,Wellbeing,up,7.524,1.082136490182345
NOR,2002,adolescent_fert,Wellbeing,down,9.821,0.24415774832279513
NOR,2003,gdp_pc,Material,up,79150.3962863661,1.804030830103044
NOR,2003,household_cons,Material,up,24693.9078583559,0.6403926956574273
NOR,2003,broadband,Material,up,8.73574841899818,-0.6051581928239728
NOR,2003,life_expectancy,Health,up,79.390243902439,0.11227253132338
NOR,2003,infant_mort,Health,down,3.6,0.42635748889156794
NOR,2003,maternal_mort,Health,down,5.0,0.7075224262894699
NOR,2003,child_mort,Health,down,4.4,0.4224248649041547
NOR,2003,schooling,Knowledge,up,11.77,0.2366829469976812
NOR,2003,tertiary_attain,Knowledge,up,25.7266902923584,0.18060126670014887
NOR,2003,internet_users,Knowledge,up,78.13,0.6943523501770864
NOR,2003,research_dev,Knowledge,up,1.67572,-0.34298133669335396
NOR,2003,homicides,Safety,down,0.89883768444982,0.4033613956891302
NOR,2003,suicide,Safety,down,11.57,0.536934682995963
NOR,2003,road_deaths,Safety,down,6.7,0.48950817580702566
NOR,2003,political_stability,Safety,up,1.1755929,0.5037161728357628
NOR,2003,gini,Equality,down,27.6,0.912207411553089
NOR,2003,gdi,Equality,up,0.995,0.8125393523846572
NOR,2003,top_10_income,Equality,down,23.3,0.5508096902234959
NOR,2003,vdem_libdem,Freedom,up,0.86,0.7069413988233026
NOR,2003,press_freedom,Freedom,down,6.52,1.1451014051774253
NOR,2003,corruption,Freedom,up,85.0,0.9530396643695714
NOR,2003,civil_liberties,Freedom,up,0.971,0.7243614739826474
NOR,2003,work_hours,Work,down,1400.88,1.2414630254924242
NOR,2003,unemployment,Work,down,4.221,0.7140004869753773
NOR,2003,employment,Work,up,64.544,1.1145726546701191
NOR,2003,pm25,Environment,down,10.8244506964839,0.5958569180700563
NOR,2003,co2_pc,Environment,down,9.621514,-0.0708246435379747
NOR,2003,renewable,Environment,up,37.600758,1.727065283615796
NOR,2003,protected_areas,Environment,up,16.8,-0.5354880872580396
NOR,2003,life_eval,Wellbeing,up,7.524,1.082136490182345
NOR,2003,adolescent_fert,Wellbeing,down,8.875,0.3376033355590335
NOR,2004,gdp_pc,Material,up,82091.1935035949,1.9764762157435352
NOR,2004,household_cons,Material,up,26066.537624647,0.8002704922943256
NOR,2004,broadband,Material,up,14.6276914888311,-0.23283010904430884
NOR,2004,life_expectancy,Health,up,79.8414634146342,0.2522513635105855
NOR,2004,infant_mort,Health,down,3.4,0.5156038234176834
NOR,2004,maternal_mort,Health,down,6.0,0.53751703764041
NOR,2004,child_mort,Health,down,4.2,0.4957026475916102
NOR,2004,schooling,Knowledge,up,11.84,0.29266025228425224
NOR,2004,tertiary_attain,Knowledge,up,25.7266902923584,0.18060126670014887
NOR,2004,internet_users,Knowledge,up,77.69,0.6819628230603978
NOR,2004,research_dev,Knowledge,up,1.53976,-0.48864565426220596
NOR,2004,homicides,Safety,down,0.78401608975242,0.4546332915037842
NOR,2004,suicide,Safety,down,12.1,0.4667385225329796
NOR,2004,road_deaths,Safety,down,6.3,0.5678031662922892
NOR,2004,political_stability,Safety,up,1.062216,0.2776188482544625
NOR,2004,gini,Equality,down,31.6,-0.006259915891234615
NOR,2004,gdi,Equality,up,0.994,0.768876820287471
NOR,2004,top_10_income,Equality,down,27.1,-0.9141783631405314
NOR,2004,vdem_libdem,Freedom,up,0.86,0.7069413988233026
NOR,2004,press_freedom,Freedom,down,6.52,1.1451014051774253
NOR,2004,corruption,Freedom,up,85.0,0.9530396643695714
NOR,2004,civil_liberties,Freedom,up,0.971,0.7243614739826474
NOR,2004,work_hours,Work,down,1423.21,1.1575505547239235
